Deposit ID,Date_2025,Depo,Volume_2025,Date_2024_Original,Volume_2024_Original
29,2025-01-30,Grady County,127.45522205968447,2024-01-30,118.18
3,2025-01-30,Integris Baptist,158.89084757110473,2024-01-30,149.18
2,2025-01-30,Integris Southwest,170.7069072427487,2024-01-30,150.0
9,2025-01-30,OU Children’s Hospital,153.9395709891474,2024-01-30,149.8
32,2025-01-30,Pontotoc County,118.33150567196724,2024-01-30,113.6
8,2025-01-30,St. Anthony Shawnee Hospital,170.74394426329576,2024-01-30,150.0
15,2025-01-30,YWCA East,117.9034051894094,2024-01-30,123.42
34,2025-01-31,Carter County Health Department,126.66351517196736,2024-01-31,130.56
4,2025-01-31,Cleveland County Moore,144.63565945380688,2024-01-31,150.0
6,2025-01-31,Edmond Hope Center,148.3737340436789,2024-01-31,150.0
3,2025-01-31,Integris Baptist,154.0830791340232,2024-01-31,150.0
2,2025-01-31,Integris Southwest,162.9902032024907,2024-01-31,150.0
17,2025-01-31,KUMC - Kansas Health Systems – St. Francis Campus,128.60947567515467,2024-01-31,133.43
10,2025-01-31,OBI,149.9120348169713,2024-01-31,132.54
1,2025-01-31,Oklahoma Mothers’ Milk Bank,145.33328882267784,2024-01-31,150.0
8,2025-01-31,St. Anthony Shawnee Hospital,143.04665476954648,2024-01-31,150.0
24,2025-01-31,Washington Regional Medical Center,177.04690747854133,2024-01-31,155.0
6,2025-02-01,Edmond Hope Center,166.93405447766807,2024-02-01,150.0
35,2025-02-01,Jackson County Altus,103.41929359799445,2024-02-01,106.22
22,2025-02-01,Kansas Birth Justice Society,117.93478701441462,2024-02-01,116.33
18,2025-02-01,Shawnee Mission MC,133.87118470964694,2024-02-01,140.23
20,2025-02-01,Southeast KS Health Department,161.36828540339653,2024-02-01,150.0
11,2025-02-01,Tulsa Hillcrest Hospital,83.60981664712752,2024-02-01,74.72
5,2025-02-01,Variety Care- Lafayette,163.4021149609245,2024-02-01,150.0
24,2025-02-01,Washington Regional Medical Center,118.32909688357127,2024-02-01,117.58
7,2025-02-02,Canadian Valley,166.60442791154546,2024-02-02,150.0
7,2025-02-02,Canadian Valley,147.8231863133917,2024-02-02,150.0
2,2025-02-02,Integris Southwest,164.73861572399096,2024-02-02,146.37
9,2025-02-02,OU Children’s Hospital,147.98962277616576,2024-02-02,133.16
1,2025-02-02,Oklahoma Mothers’ Milk Bank,172.21515426002017,2024-02-02,150.0
12,2025-02-02,St. John Owasso,133.16988313722516,2024-02-02,121.05
11,2025-02-02,Tulsa Hillcrest Hospital,105.67272602399744,2024-02-02,105.0
5,2025-02-02,Variety Care- Lafayette,164.55213131411656,2024-02-02,150.0
36,2025-02-03,Alliance Health Woodward,132.9754663461978,2024-02-03,118.55
7,2025-02-03,Canadian Valley,127.91284274538084,2024-02-03,121.7
31,2025-02-03,Custer County,101.74236370155984,2024-02-03,89.55
28,2025-02-03,Garfield County Health Department,131.56327331687544,2024-02-03,116.52
13,2025-02-03,Jane Phillips Medical Center,99.7380157514742,2024-02-03,98.36
22,2025-02-03,Kansas Birth Justice Society,165.7923888222599,2024-02-03,150.0
37,2025-02-03,McAlester Regional Health,137.79026579676596,2024-02-03,133.45
1,2025-02-03,Oklahoma Mothers’ Milk Bank,169.576587200387,2024-02-03,150.0
25,2025-02-03,South Central Medical Center,157.08880682025506,2024-02-03,140.85
20,2025-02-03,Southeast KS Health Department,111.20925667873291,2024-02-03,108.56
20,2025-02-03,Southeast KS Health Department,142.98964253617217,2024-02-03,129.97
8,2025-02-03,St. Anthony Shawnee Hospital,152.40847638809484,2024-02-03,149.69
5,2025-02-03,Variety Care- Lafayette,165.13628622254046,2024-02-03,150.0
5,2025-02-03,Variety Care- Lafayette,145.59371606507798,2024-02-03,150.0
19,2025-02-03,Woven Leaf,104.81248112601561,2024-02-03,101.19
7,2025-02-04,Canadian Valley,162.67555368231115,2024-02-04,150.0
4,2025-02-04,Cleveland County Moore,171.00185901152415,2024-02-04,150.0
4,2025-02-04,Cleveland County Moore,166.24737131177545,2024-02-04,150.0
6,2025-02-04,Edmond Hope Center,159.70313664369857,2024-02-04,150.0
6,2025-02-04,Edmond Hope Center,151.29632315094193,2024-02-04,150.0
2,2025-02-04,Integris Southwest,142.82512954440895,2024-02-04,150.0
35,2025-02-04,Jackson County Altus,121.24518353343193,2024-02-04,125.22
9,2025-02-04,OU Children’s Hospital,169.66145929257792,2024-02-04,150.0
1,2025-02-04,Oklahoma Mothers’ Milk Bank,161.45511636509397,2024-02-04,150.0
1,2025-02-04,Oklahoma Mothers’ Milk Bank,155.9533656593496,2024-02-04,150.0
32,2025-02-04,Pontotoc County,129.0747017115491,2024-02-04,117.29
8,2025-02-04,St. Anthony Shawnee Hospital,152.07940912771244,2024-02-04,150.0
12,2025-02-04,St. John Owasso,152.35993636109745,2024-02-04,150.0
19,2025-02-04,Woven Leaf,130.62371216492713,2024-02-04,114.57
19,2025-02-04,Woven Leaf,134.6681170513356,2024-02-04,121.55
14,2025-02-04,YWCA South,146.672815911073,2024-02-04,142.7
7,2025-02-05,Canadian Valley,144.36694184127566,2024-02-05,148.31
7,2025-02-05,Canadian Valley,132.10098943206248,2024-02-05,134.99
31,2025-02-05,Custer County,150.02966265858495,2024-02-05,141.55
2,2025-02-05,Integris Southwest,155.7459150412013,2024-02-05,150.0
13,2025-02-05,Jane Phillips Medical Center,116.0544684668018,2024-02-05,120.7
10,2025-02-05,OBI,146.0219626767227,2024-02-05,132.47
1,2025-02-05,Oklahoma Mothers’ Milk Bank,157.33260914107746,2024-02-05,150.0
32,2025-02-05,Pontotoc County,135.03585081255397,2024-02-05,139.18
21,2025-02-05,Salina Regional,122.03629691510676,2024-02-05,111.94
8,2025-02-05,St. Anthony Shawnee Hospital,145.0232041834499,2024-02-05,150.0
5,2025-02-05,Variety Care- Lafayette,169.13112548274898,2024-02-05,150.0
5,2025-02-05,Variety Care- Lafayette,153.02745037656237,2024-02-05,150.0
19,2025-02-05,Woven Leaf,127.70990772629384,2024-02-05,118.95
15,2025-02-05,YWCA East,133.92712563473896,2024-02-05,138.32
36,2025-02-06,Alliance Health Woodward,82.59299668599714,2024-02-06,80.59
7,2025-02-06,Canadian Valley,172.08003191468612,2024-02-06,150.0
4,2025-02-06,Cleveland County Moore,144.940463419257,2024-02-06,150.0
6,2025-02-06,Edmond Hope Center,153.78778756592746,2024-02-06,150.0
17,2025-02-06,KUMC - Kansas Health Systems – St. Francis Campus,163.68726681469488,2024-02-06,150.0
16,2025-02-06,KUMC - University of Kansas Health System,123.51076424402031,2024-02-06,127.73
22,2025-02-06,Kansas Birth Justice Society,142.65875303816722,2024-02-06,124.34
22,2025-02-06,Kansas Birth Justice Society,148.62151767646944,2024-02-06,145.12
1,2025-02-06,Oklahoma Mothers’ Milk Bank,167.15580177871067,2024-02-06,150.0
25,2025-02-06,South Central Medical Center,104.65223957088402,2024-02-06,95.08
8,2025-02-06,St. Anthony Shawnee Hospital,144.6828901909258,2024-02-06,150.0
14,2025-02-06,YWCA South,166.88398701772508,2024-02-06,150.0
14,2025-02-06,YWCA South,170.91745732151577,2024-02-06,150.0
7,2025-02-07,Canadian Valley,153.92248962533935,2024-02-07,144.98
34,2025-02-07,Carter County Health Department,108.04899656594665,2024-02-07,100.06
4,2025-02-07,Cleveland County Moore,164.88134637796267,2024-02-07,150.0
4,2025-02-07,Cleveland County Moore,160.0010629529148,2024-02-07,150.0
6,2025-02-07,Edmond Hope Center,145.00502150096005,2024-02-07,150.0
29,2025-02-07,Grady County,130.02814855592564,2024-02-07,124.58
3,2025-02-07,Integris Baptist,157.27875312872578,2024-02-07,150.0
3,2025-02-07,Integris Baptist,122.80483320584128,2024-02-07,128.96
3,2025-02-07,Integris Baptist,171.36517645423623,2024-02-07,150.0
35,2025-02-07,Jackson County Altus,94.00526546399907,2024-02-07,90.84
9,2025-02-07,OU Children’s Hospital,168.7969275599971,2024-02-07,149.21
20,2025-02-07,Southeast KS Health Department,156.88253806168436,2024-02-07,141.92
8,2025-02-07,St. Anthony Shawnee Hospital,124.81701610144829,2024-02-07,128.18
11,2025-02-07,Tulsa Hillcrest Hospital,136.05519513478455,2024-02-07,139.94
5,2025-02-07,Variety Care- Lafayette,146.02578740331313,2024-02-07,150.0
19,2025-02-07,Woven Leaf,85.56181091368806,2024-02-07,89.01
26,2025-02-08,Andrew County,71.38987866804177,2024-02-08,67.3
7,2025-02-08,Canadian Valley,163.21102244127573,2024-02-08,142.67
34,2025-02-08,Carter County Health Department,102.910875912065,2024-02-08,106.67
27,2025-02-08,Comanche County Memorial Hospital,79.32575446482227,2024-02-08,70.31
28,2025-02-08,Garfield County Health Department,134.30228049520218,2024-02-08,141.01
2,2025-02-08,Integris Southwest,171.39667618321835,2024-02-08,150.0
2,2025-02-08,Integris Southwest,129.35963631318208,2024-02-08,122.66
2,2025-02-08,Integris Southwest,161.38195914405787,2024-02-08,150.0
13,2025-02-08,Jane Phillips Medical Center,124.74942690692377,2024-02-08,109.06
17,2025-02-08,KUMC - Kansas Health Systems – St. Francis Campus,136.22855446208166,2024-02-08,121.23
22,2025-02-08,Kansas Birth Justice Society,134.54399872845266,2024-02-08,140.35
33,2025-02-08,McIntosh County,65.86483668803865,2024-02-08,64.26
10,2025-02-08,OBI,143.4248028182834,2024-02-08,124.87
25,2025-02-08,South Central Medical Center,107.58065940761512,2024-02-08,101.92
8,2025-02-08,St. Anthony Shawnee Hospital,111.54102271114321,2024-02-08,110.75
5,2025-02-08,Variety Care- Lafayette,149.20787515558357,2024-02-08,150.0
26,2025-02-09,Andrew County,75.28472701576095,2024-02-09,66.61
7,2025-02-09,Canadian Valley,146.36078111161717,2024-02-09,145.46
4,2025-02-09,Cleveland County Moore,171.01234452229676,2024-02-09,150.0
31,2025-02-09,Custer County,153.7776129841191,2024-02-09,144.14
6,2025-02-09,Edmond Hope Center,156.13623194303318,2024-02-09,150.0
3,2025-02-09,Integris Baptist,151.63285156612338,2024-02-09,134.42
13,2025-02-09,Jane Phillips Medical Center,97.36987302743313,2024-02-09,98.59
17,2025-02-09,KUMC - Kansas Health Systems – St. Francis Campus,163.3724606695385,2024-02-09,150.0
16,2025-02-09,KUMC - University of Kansas Health System,141.1565885085374,2024-02-09,135.58
37,2025-02-09,McAlester Regional Health,108.35108025146269,2024-02-09,103.91
9,2025-02-09,OU Children’s Hospital,150.82143548943395,2024-02-09,150.0
9,2025-02-09,OU Children’s Hospital,137.6296623101999,2024-02-09,129.02
20,2025-02-09,Southeast KS Health Department,125.94241023556874,2024-02-09,117.1
11,2025-02-09,Tulsa Hillcrest Hospital,88.98204944786225,2024-02-09,87.18
5,2025-02-09,Variety Care- Lafayette,143.86339141024374,2024-02-09,150.0
15,2025-02-09,YWCA East,128.74355889969405,2024-02-09,119.87
4,2025-02-10,Cleveland County Moore,160.90245587807368,2024-02-10,150.0
29,2025-02-10,Grady County,172.0863223343881,2024-02-10,150.0
3,2025-02-10,Integris Baptist,169.82781553481527,2024-02-10,150.0
3,2025-02-10,Integris Baptist,167.83630824679398,2024-02-10,147.23
2,2025-02-10,Integris Southwest,166.91385059120844,2024-02-10,150.0
16,2025-02-10,KUMC - University of Kansas Health System,171.731844229985,2024-02-10,150.0
37,2025-02-10,McAlester Regional Health,117.09770715133077,2024-02-10,115.72
33,2025-02-10,McIntosh County,71.33962178390242,2024-02-10,64.01
1,2025-02-10,Oklahoma Mothers’ Milk Bank,163.44485142059233,2024-02-10,150.0
21,2025-02-10,Salina Regional,97.9338557294209,2024-02-10,90.1
8,2025-02-10,St. Anthony Shawnee Hospital,158.5828909903236,2024-02-10,150.0
8,2025-02-10,St. Anthony Shawnee Hospital,117.51989208903096,2024-02-10,107.31
12,2025-02-10,St. John Owasso,81.38595050995572,2024-02-10,84.29
14,2025-02-10,YWCA South,147.37850818034673,2024-02-10,150.0
4,2025-02-11,Cleveland County Moore,172.11828387944834,2024-02-11,150.0
23,2025-02-11,Flint Hills- Riley County Health Department,143.85656010318567,2024-02-11,150.0
28,2025-02-11,Garfield County Health Department,119.04285844731751,2024-02-11,104.06
2,2025-02-11,Integris Southwest,143.06933964283257,2024-02-11,139.54
35,2025-02-11,Jackson County Altus,109.71500358617932,2024-02-11,102.65
9,2025-02-11,OU Children’s Hospital,155.04729108871857,2024-02-11,150.0
32,2025-02-11,Pontotoc County,168.48191668501224,2024-02-11,150.0
21,2025-02-11,Salina Regional,146.26206570456557,2024-02-11,128.69
18,2025-02-11,Shawnee Mission MC,102.57725714430298,2024-02-11,107.38
12,2025-02-11,St. John Owasso,136.08148729956795,2024-02-11,132.61
5,2025-02-11,Variety Care- Lafayette,147.01250673310582,2024-02-11,150.0
19,2025-02-11,Woven Leaf,127.35891348822707,2024-02-11,114.52
36,2025-02-12,Alliance Health Woodward,105.01644525035759,2024-02-12,94.39
7,2025-02-12,Canadian Valley,144.19126489952782,2024-02-12,150.0
2,2025-02-12,Integris Southwest,167.64986114133413,2024-02-12,150.0
13,2025-02-12,Jane Phillips Medical Center,118.08843310144837,2024-02-12,114.32
17,2025-02-12,KUMC - Kansas Health Systems – St. Francis Campus,150.70221215792117,2024-02-12,150.0
22,2025-02-12,Kansas Birth Justice Society,131.52150501315285,2024-02-12,126.01
9,2025-02-12,OU Children’s Hospital,172.4915301985839,2024-02-12,150.0
18,2025-02-12,Shawnee Mission MC,136.63988374854296,2024-02-12,121.68
24,2025-02-12,Washington Regional Medical Center,129.0437362702796,2024-02-12,115.38
36,2025-02-13,Alliance Health Woodward,110.3659476395508,2024-02-13,106.11
4,2025-02-13,Cleveland County Moore,167.98942172032235,2024-02-13,150.0
4,2025-02-13,Cleveland County Moore,160.6852390335264,2024-02-13,150.0
6,2025-02-13,Edmond Hope Center,165.5696224554153,2024-02-13,150.0
6,2025-02-13,Edmond Hope Center,170.84297189647282,2024-02-13,150.0
3,2025-02-13,Integris Baptist,171.12153081776165,2024-02-13,150.0
2,2025-02-13,Integris Southwest,149.92044305229592,2024-02-13,150.0
32,2025-02-13,Pontotoc County,86.72824314511936,2024-02-13,75.46
25,2025-02-13,South Central Medical Center,137.98228241812905,2024-02-13,127.25
12,2025-02-13,St. John Owasso,108.15603630675723,2024-02-13,108.62
11,2025-02-13,Tulsa Hillcrest Hospital,90.468221443936,2024-02-13,85.26
19,2025-02-13,Woven Leaf,122.20342671188435,2024-02-13,125.23
26,2025-02-14,Andrew County,92.81912752829263,2024-02-14,84.04
4,2025-02-14,Cleveland County Moore,161.04384721373688,2024-02-14,150.0
6,2025-02-14,Edmond Hope Center,159.05720516323456,2024-02-14,150.0
28,2025-02-14,Garfield County Health Department,136.3323196069793,2024-02-14,129.34
29,2025-02-14,Grady County,146.29509736391373,2024-02-14,137.73
13,2025-02-14,Jane Phillips Medical Center,83.44885462656435,2024-02-14,76.96
17,2025-02-14,KUMC - Kansas Health Systems – St. Francis Campus,126.19205178628329,2024-02-14,123.52
33,2025-02-14,McIntosh County,135.52752459459603,2024-02-14,128.58
9,2025-02-14,OU Children’s Hospital,123.44681880521098,2024-02-14,126.91
5,2025-02-14,Variety Care- Lafayette,168.06544500955619,2024-02-14,150.0
7,2025-02-15,Canadian Valley,153.0176267641979,2024-02-15,150.0
31,2025-02-15,Custer County,99.77102206119196,2024-02-15,93.42
2,2025-02-15,Integris Southwest,116.4129140343792,2024-02-15,119.12
9,2025-02-15,OU Children’s Hospital,168.79960807975033,2024-02-15,150.0
32,2025-02-15,Pontotoc County,133.94900165548725,2024-02-15,137.13
21,2025-02-15,Salina Regional,129.75949769950157,2024-02-15,125.07
20,2025-02-15,Southeast KS Health Department,159.4015281032735,2024-02-15,148.41
20,2025-02-15,Southeast KS Health Department,128.07270111450597,2024-02-15,117.41
20,2025-02-15,Southeast KS Health Department,128.25291986171328,2024-02-15,129.21
8,2025-02-15,St. Anthony Shawnee Hospital,125.55528102968002,2024-02-15,131.76
11,2025-02-15,Tulsa Hillcrest Hospital,134.31433876392495,2024-02-15,121.99
5,2025-02-15,Variety Care- Lafayette,143.36348028940017,2024-02-15,150.0
19,2025-02-15,Woven Leaf,82.76956014992528,2024-02-15,80.48
15,2025-02-15,YWCA East,154.60448598637188,2024-02-15,150.0
30,2025-02-16,Beckham County,112.69148698393323,2024-02-16,107.04
7,2025-02-16,Canadian Valley,153.12592576427969,2024-02-16,135.41
7,2025-02-16,Canadian Valley,152.94766401069901,2024-02-16,150.0
27,2025-02-16,Comanche County Memorial Hospital,58.214029694036824,2024-02-16,52.6
17,2025-02-16,KUMC - Kansas Health Systems – St. Francis Campus,135.99879739035111,2024-02-16,121.16
22,2025-02-16,Kansas Birth Justice Society,152.09063230315815,2024-02-16,147.76
9,2025-02-16,OU Children’s Hospital,162.698515722931,2024-02-16,142.73
1,2025-02-16,Oklahoma Mothers’ Milk Bank,146.91220442787113,2024-02-16,150.0
18,2025-02-16,Shawnee Mission MC,146.76540865022548,2024-02-16,136.6
3,2025-02-17,Integris Baptist,152.36254830862524,2024-02-17,150.0
3,2025-02-17,Integris Baptist,134.786362754075,2024-02-17,139.65
16,2025-02-17,KUMC - University of Kansas Health System,118.08391161790968,2024-02-17,112.63
37,2025-02-17,McAlester Regional Health,118.41615553360653,2024-02-17,118.65
33,2025-02-17,McIntosh County,87.61766341992755,2024-02-17,84.1
1,2025-02-17,Oklahoma Mothers’ Milk Bank,170.29762875484482,2024-02-17,150.0
25,2025-02-17,South Central Medical Center,141.75571129586802,2024-02-17,131.66
5,2025-02-17,Variety Care- Lafayette,171.9009772585643,2024-02-17,150.0
24,2025-02-17,Washington Regional Medical Center,128.88216108848536,2024-02-17,128.67
19,2025-02-17,Woven Leaf,112.45415811614704,2024-02-17,107.25
26,2025-02-18,Andrew County,84.02755350201049,2024-02-18,82.45
30,2025-02-18,Beckham County,111.20769539791601,2024-02-18,106.44
4,2025-02-18,Cleveland County Moore,146.34137516873318,2024-02-18,150.0
23,2025-02-18,Flint Hills- Riley County Health Department,147.95640253197433,2024-02-18,150.0
3,2025-02-18,Integris Baptist,116.15037965096018,2024-02-18,115.49
2,2025-02-18,Integris Southwest,131.397445390089,2024-02-18,121.27
10,2025-02-18,OBI,153.7846355553803,2024-02-18,136.17
10,2025-02-18,OBI,148.2686705642601,2024-02-18,150.0
1,2025-02-18,Oklahoma Mothers’ Milk Bank,147.66959613604888,2024-02-18,150.0
8,2025-02-18,St. Anthony Shawnee Hospital,147.05708080536883,2024-02-18,150.0
8,2025-02-18,St. Anthony Shawnee Hospital,146.6648151794823,2024-02-18,150.0
12,2025-02-18,St. John Owasso,116.73073239348467,2024-02-18,118.46
11,2025-02-18,Tulsa Hillcrest Hospital,98.06001160797048,2024-02-18,90.95
5,2025-02-18,Variety Care- Lafayette,143.72605848799435,2024-02-18,150.0
5,2025-02-18,Variety Care- Lafayette,147.56805189216493,2024-02-18,150.0
14,2025-02-18,YWCA South,151.2452713792301,2024-02-18,155.0
30,2025-02-19,Beckham County,69.3357421084663,2024-02-19,71.75
4,2025-02-19,Cleveland County Moore,146.119076133018,2024-02-19,150.0
6,2025-02-19,Edmond Hope Center,141.08699562813928,2024-02-19,142.33
6,2025-02-19,Edmond Hope Center,157.6025181256457,2024-02-19,150.0
23,2025-02-19,Flint Hills- Riley County Health Department,145.16107601271167,2024-02-19,150.0
3,2025-02-19,Integris Baptist,146.82537563504928,2024-02-19,134.94
2,2025-02-19,Integris Southwest,156.32336304098177,2024-02-19,150.0
10,2025-02-19,OBI,161.33701168472723,2024-02-19,150.0
9,2025-02-19,OU Children’s Hospital,153.42809583144225,2024-02-19,150.0
9,2025-02-19,OU Children’s Hospital,168.7073587232033,2024-02-19,150.0
32,2025-02-19,Pontotoc County,102.15602794281064,2024-02-19,106.65
15,2025-02-19,YWCA East,157.68094707460153,2024-02-19,142.07
7,2025-02-20,Canadian Valley,153.79405950242275,2024-02-20,135.6
7,2025-02-20,Canadian Valley,152.9701516000477,2024-02-20,155.0
3,2025-02-20,Integris Baptist,148.87260591655664,2024-02-20,145.37
3,2025-02-20,Integris Baptist,133.396583754608,2024-02-20,127.42
